
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
42:1A:A0:DC:0B:5F, 2022-08-11 23:10:26, 2022-08-11 23:10:26, -80,        2, (not associated) ,
76:65:62:D2:7A:6B, 2022-08-11 23:10:26, 2022-08-11 23:10:26, -79,        1, (not associated) ,
0A:74:EA:5B:1A:E1, 2022-08-11 23:10:21, 2022-08-11 23:10:21, -75,        1, (not associated) ,
7E:CD:9E:1E:31:50, 2022-08-11 23:10:36, 2022-08-11 23:10:36, -81,        1, (not associated) ,
D6:9D:3F:05:15:10, 2022-08-11 23:10:33, 2022-08-11 23:10:33, -80,        1, (not associated) ,
9E:A9:4F:E3:9C:97, 2022-08-11 23:10:37, 2022-08-11 23:10:37, -79,        1, (not associated) ,
9E:50:F9:18:24:94, 2022-08-11 23:10:38, 2022-08-11 23:10:38, -79,        1, (not associated) ,
D6:E8:E7:1B:30:23, 2022-08-11 23:10:33, 2022-08-11 23:10:33, -77,        1, (not associated) ,
AE:C7:E6:9F:67:0E, 2022-08-11 23:10:48, 2022-08-11 23:10:48, -82,        1, (not associated) ,
9E:4E:46:4E:DF:06, 2022-08-11 23:10:46, 2022-08-11 23:10:46, -77,        2, (not associated) ,
FA:7B:DC:CD:A3:DB, 2022-08-11 23:10:48, 2022-08-11 23:10:48, -77,        1, (not associated) ,
B2:80:8F:96:09:DB, 2022-08-11 23:10:45, 2022-08-11 23:10:45, -76,        3, (not associated) ,
FA:27:44:32:4E:1A, 2022-08-11 23:11:00, 2022-08-11 23:11:00, -79,        2, (not associated) ,
3E:77:E4:08:E6:0C, 2022-08-11 23:11:02, 2022-08-11 23:11:02, -79,        1, (not associated) ,
06:64:57:4E:64:E9, 2022-08-11 23:10:59, 2022-08-11 23:11:00, -78,        4, (not associated) ,
DA:A1:19:56:87:3B, 2022-08-11 23:10:58, 2022-08-11 23:10:58, -77,        2, (not associated) ,
DA:A1:19:03:34:E8, 2022-08-11 23:11:11, 2022-08-11 23:11:11, -79,        2, (not associated) ,
1E:DF:4E:96:30:3F, 2022-08-11 23:11:23, 2022-08-11 23:11:23, -81,        1, (not associated) ,
02:0D:DC:04:DC:F4, 2022-08-11 23:11:21, 2022-08-11 23:11:21, -78,        2, (not associated) ,
DA:CE:D6:32:50:ED, 2022-08-11 23:11:33, 2022-08-11 23:11:33, -77,        1, (not associated) ,
F6:CD:90:3B:CC:F9, 2022-08-11 23:11:33, 2022-08-11 23:11:33, -77,        2, (not associated) ,
DA:A1:19:6E:D6:C1, 2022-08-11 23:11:38, 2022-08-11 23:11:38, -77,        1, (not associated) ,
3A:AE:EF:15:EC:10, 2022-08-11 23:11:50, 2022-08-11 23:11:50, -84,        1, (not associated) ,
36:FC:06:04:0C:60, 2022-08-11 23:11:45, 2022-08-11 23:11:45, -82,        1, (not associated) ,
6A:49:47:F8:86:35, 2022-08-11 23:11:49, 2022-08-11 23:11:49, -81,        2, (not associated) ,
B2:F2:0B:B4:BC:D2, 2022-08-11 23:12:00, 2022-08-11 23:12:00, -79,        1, (not associated) ,
12:4A:6D:E6:97:09, 2022-08-11 23:12:12, 2022-08-11 23:12:12, -79,        2, (not associated) ,
DA:33:00:E1:AC:72, 2022-08-11 23:12:12, 2022-08-11 23:12:13, -76,        3, (not associated) ,
FE:2E:FD:FA:ED:96, 2022-08-11 23:12:11, 2022-08-11 23:12:11, -72,        2, (not associated) ,
F6:50:64:BD:B2:A1, 2022-08-11 23:12:21, 2022-08-11 23:12:21, -81,        1, (not associated) ,
66:48:EE:C1:11:CF, 2022-08-11 23:12:24, 2022-08-11 23:12:24, -81,        1, (not associated) ,
D6:EC:FC:33:61:9A, 2022-08-11 23:12:21, 2022-08-11 23:12:21, -79,        2, (not associated) ,
9E:6E:5A:A3:8F:37, 2022-08-11 23:12:21, 2022-08-11 23:12:21, -78,        2, (not associated) ,
22:07:AF:7C:87:AD, 2022-08-11 23:12:26, 2022-08-11 23:12:26, -77,        1, (not associated) ,
C2:54:35:C2:A6:F9, 2022-08-11 23:12:36, 2022-08-11 23:12:36, -84,        1, (not associated) ,
F6:02:FE:23:BD:22, 2022-08-11 23:12:34, 2022-08-11 23:12:34, -80,        1, (not associated) ,
C6:EE:AD:DD:D6:AB, 2022-08-11 23:12:34, 2022-08-11 23:12:34, -79,        1, (not associated) ,
DA:A1:19:E4:83:37, 2022-08-11 23:12:38, 2022-08-11 23:12:38, -78,        2, (not associated) ,
E2:17:49:DD:2D:BB, 2022-08-11 23:12:36, 2022-08-11 23:12:36, -77,        1, (not associated) ,
3A:DC:C8:99:EC:11, 2022-08-11 23:12:37, 2022-08-11 23:12:37, -77,        2, (not associated) ,
2A:B6:47:20:0E:12, 2022-08-11 23:12:37, 2022-08-11 23:12:38, -75,        3, (not associated) ,
B6:BD:6A:A2:02:0E, 2022-08-11 23:12:33, 2022-08-11 23:12:33, -73,        1, (not associated) ,
72:E7:43:1D:35:90, 2022-08-11 23:12:47, 2022-08-11 23:12:47, -84,        1, (not associated) ,
AE:C3:59:5E:7F:E0, 2022-08-11 23:12:49, 2022-08-11 23:12:49, -79,        1, (not associated) ,
6A:95:51:8C:FF:98, 2022-08-11 23:12:45, 2022-08-11 23:12:45, -78,        2, (not associated) ,
4A:9B:42:97:7E:67, 2022-08-11 23:12:58, 2022-08-11 23:12:58, -81,        1, (not associated) ,
DA:A1:19:6A:64:4F, 2022-08-11 23:13:01, 2022-08-11 23:13:02, -80,        2, (not associated) ,
A2:66:E8:12:13:1A, 2022-08-11 23:13:12, 2022-08-11 23:13:12, -83,        1, (not associated) ,
56:11:83:25:0D:B4, 2022-08-11 23:13:14, 2022-08-11 23:13:14, -81,        1, (not associated) ,
0A:00:85:ED:2E:4D, 2022-08-11 23:13:09, 2022-08-11 23:13:09, -79,        1, (not associated) ,
5A:1C:B2:A1:BC:AD, 2022-08-11 23:13:11, 2022-08-11 23:13:11, -79,        2, (not associated) ,
F6:7A:84:47:68:57, 2022-08-11 23:13:12, 2022-08-11 23:13:12, -79,        2, (not associated) ,
4E:21:3D:11:E7:AB, 2022-08-11 23:13:10, 2022-08-11 23:13:10, -77,        1, (not associated) ,
92:61:77:CB:90:73, 2022-08-11 23:13:14, 2022-08-11 23:13:14, -77,        1, (not associated) ,
52:32:D5:48:63:6F, 2022-08-11 23:13:09, 2022-08-11 23:13:09, -76,        2, (not associated) ,
3A:55:5C:66:6D:A0, 2022-08-11 23:13:24, 2022-08-11 23:13:24, -84,        1, (not associated) ,
72:31:B4:1A:8E:FA, 2022-08-11 23:13:25, 2022-08-11 23:13:25, -83,        1, (not associated) ,
9E:F8:7A:DE:5C:27, 2022-08-11 23:13:26, 2022-08-11 23:13:26, -82,        1, (not associated) ,
E2:06:91:55:AD:E6, 2022-08-11 23:13:25, 2022-08-11 23:13:25, -80,        2, (not associated) ,
0E:1E:B6:CB:EC:16, 2022-08-11 23:13:26, 2022-08-11 23:13:26, -78,        2, (not associated) ,
BA:62:50:D5:15:B9, 2022-08-11 23:13:35, 2022-08-11 23:13:35, -86,        1, (not associated) ,
56:B8:B2:3B:28:73, 2022-08-11 23:13:49, 2022-08-11 23:13:49, -82,        1, (not associated) ,
DA:A1:19:37:D6:C1, 2022-08-11 23:13:48, 2022-08-11 23:13:48, -80,        1, (not associated) ,
6E:3B:CD:83:AF:CC, 2022-08-11 23:13:59, 2022-08-11 23:13:59, -76,        1, (not associated) ,
CA:4F:F9:7F:E6:D6, 2022-08-11 23:13:59, 2022-08-11 23:13:59, -76,        2, (not associated) ,
4A:3F:33:AE:D3:A1, 2022-08-11 23:13:59, 2022-08-11 23:13:59, -75,        1, (not associated) ,
62:0E:A4:D3:D1:A1, 2022-08-11 23:14:12, 2022-08-11 23:14:12, -84,        1, (not associated) ,
F6:36:13:ED:D6:BE, 2022-08-11 23:14:13, 2022-08-11 23:14:13, -83,        1, (not associated) ,
A6:5F:EC:93:9C:F2, 2022-08-11 23:14:12, 2022-08-11 23:14:12, -77,        3, (not associated) ,
42:32:01:67:66:CA, 2022-08-11 23:14:23, 2022-08-11 23:14:23, -82,        1, (not associated) ,
16:87:B3:52:96:A6, 2022-08-11 23:14:22, 2022-08-11 23:14:22, -79,        1, (not associated) ,
FA:9F:2B:63:3F:DF, 2022-08-11 23:14:34, 2022-08-11 23:14:34, -79,        2, (not associated) ,
42:5A:7B:27:97:57, 2022-08-11 23:14:36, 2022-08-11 23:14:36, -77,        1, (not associated) ,
C2:AD:E2:52:6E:D5, 2022-08-11 23:14:34, 2022-08-11 23:14:34, -76,        2, (not associated) ,
A6:98:D4:EE:47:6A, 2022-08-11 23:14:47, 2022-08-11 23:14:47, -82,        2, (not associated) ,
02:93:71:BB:1E:B2, 2022-08-11 23:14:44, 2022-08-11 23:14:45, -74,        4, (not associated) ,
4A:6A:0A:79:26:06, 2022-08-11 23:14:43, 2022-08-11 23:14:49, -74,        5, (not associated) ,
FA:44:3E:CA:4F:27, 2022-08-11 23:14:58, 2022-08-11 23:14:58, -83,        1, (not associated) ,
DA:A1:19:75:9C:3F, 2022-08-11 23:15:01, 2022-08-11 23:15:01, -81,        1, (not associated) ,
BE:D5:6B:62:74:6A, 2022-08-11 23:14:57, 2022-08-11 23:14:57, -80,        3, (not associated) ,
EA:3B:C7:6B:EA:EF, 2022-08-11 23:14:59, 2022-08-11 23:14:59, -79,        1, (not associated) ,
C2:94:59:30:A7:91, 2022-08-11 23:15:00, 2022-08-11 23:15:00, -78,        3, (not associated) ,
BA:71:5F:30:59:46, 2022-08-11 23:15:02, 2022-08-11 23:15:02, -76,        1, (not associated) ,
EA:C5:93:E4:95:7D, 2022-08-11 23:15:11, 2022-08-11 23:15:11, -82,        1, (not associated) ,
6E:93:CF:BE:44:5F, 2022-08-11 23:15:13, 2022-08-11 23:15:13, -77,        1, (not associated) ,
B2:1E:5D:1D:E1:C7, 2022-08-11 23:15:23, 2022-08-11 23:15:23, -79,        1, (not associated) ,
D6:77:24:BB:8A:A9, 2022-08-11 23:15:26, 2022-08-11 23:15:26, -78,        3, (not associated) ,
4A:88:5C:BE:2A:E8, 2022-08-11 23:15:33, 2022-08-11 23:15:33, -83,        2, (not associated) ,
62:42:D1:97:52:61, 2022-08-11 23:15:36, 2022-08-11 23:15:36, -81,        3, (not associated) ,
E6:07:B7:D1:DB:F3, 2022-08-11 23:15:47, 2022-08-11 23:15:47, -78,        1, (not associated) ,
86:F5:5B:93:44:71, 2022-08-11 23:15:49, 2022-08-11 23:15:49, -78,        1, (not associated) ,
4A:49:9D:52:5C:1D, 2022-08-11 23:15:49, 2022-08-11 23:15:49, -77,        2, (not associated) ,
12:37:56:2B:80:5E, 2022-08-11 23:15:47, 2022-08-11 23:15:47, -75,        1, (not associated) ,
AE:F7:DE:A0:29:7F, 2022-08-11 23:16:00, 2022-08-11 23:16:00, -77,        1, (not associated) ,
DA:A1:19:E1:49:34, 2022-08-11 23:16:21, 2022-08-11 23:16:21, -79,        1, (not associated) ,
42:62:EC:77:18:0A, 2022-08-11 23:16:22, 2022-08-11 23:16:22, -78,        1, (not associated) ,
0A:35:B8:B9:08:DD, 2022-08-11 23:16:33, 2022-08-11 23:16:34, -81,        3, (not associated) ,
56:E2:14:72:A6:E9, 2022-08-11 23:16:35, 2022-08-11 23:16:35, -76,        1, (not associated) ,
DA:A1:19:58:F7:AB, 2022-08-11 23:16:50, 2022-08-11 23:16:50, -81,        1, (not associated) ,
EE:73:C0:AF:C7:00, 2022-08-11 23:17:23, 2022-08-11 23:17:23, -81,        1, (not associated) ,
BA:F6:81:23:7A:15, 2022-08-11 23:17:26, 2022-08-11 23:17:26, -79,        1, (not associated) ,
FE:E4:5A:E3:2D:94, 2022-08-11 23:17:36, 2022-08-11 23:17:36, -85,        2, (not associated) ,
52:40:FC:D9:58:30, 2022-08-11 23:17:36, 2022-08-11 23:17:36, -83,        1, (not associated) ,
0A:58:3A:2A:26:52, 2022-08-11 23:17:33, 2022-08-11 23:17:33, -80,        1, (not associated) ,
D2:41:10:1D:67:86, 2022-08-11 23:17:38, 2022-08-11 23:17:38, -79,        1, (not associated) ,
1A:4B:91:0A:F7:C3, 2022-08-11 23:17:49, 2022-08-11 23:17:49, -80,        3, (not associated) ,
DA:A1:19:33:9B:86, 2022-08-11 23:17:48, 2022-08-11 23:17:48, -78,        1, (not associated) ,
A6:C7:0C:32:3E:11, 2022-08-11 23:17:46, 2022-08-11 23:17:46, -74,        2, (not associated) ,
82:9F:B3:F0:25:35, 2022-08-11 23:17:59, 2022-08-11 23:17:59, -80,        1, (not associated) ,
9A:89:B4:C2:16:F5, 2022-08-11 23:17:59, 2022-08-11 23:17:59, -80,        2, (not associated) ,
9A:6C:FB:A4:AF:53, 2022-08-11 23:18:02, 2022-08-11 23:18:02, -80,        2, (not associated) ,
36:84:6D:1D:26:F6, 2022-08-11 23:17:59, 2022-08-11 23:17:59, -78,        1, (not associated) ,
A6:97:8B:42:36:FD, 2022-08-11 23:18:02, 2022-08-11 23:18:02, -75,        1, (not associated) ,
E6:FF:E8:D3:64:6D, 2022-08-11 23:18:11, 2022-08-11 23:18:11, -84,        1, (not associated) ,
52:E2:AC:0A:3A:D9, 2022-08-11 23:18:24, 2022-08-11 23:18:24, -86,        1, (not associated) ,
92:F1:F2:D5:C3:43, 2022-08-11 23:18:21, 2022-08-11 23:18:21, -78,        2, (not associated) ,
5A:7E:C8:EE:08:65, 2022-08-11 23:18:26, 2022-08-11 23:18:26, -75,        1, (not associated) ,
12:49:8B:96:D0:73, 2022-08-11 23:18:08, 2022-08-11 23:18:25, -73,        4, (not associated) ,
BE:3A:75:7D:AE:D1, 2022-08-11 23:18:37, 2022-08-11 23:18:37, -78,        2, (not associated) ,
C6:05:0A:27:B6:28, 2022-08-11 23:18:37, 2022-08-11 23:18:37, -77,        1, (not associated) ,
1A:D2:CB:2C:F2:4B, 2022-08-11 23:18:50, 2022-08-11 23:18:50, -80,        2, (not associated) ,
8A:18:88:BC:63:EB, 2022-08-11 23:18:59, 2022-08-11 23:18:59, -81,        3, (not associated) ,
02:E0:87:52:5D:3F, 2022-08-11 23:19:11, 2022-08-11 23:19:11, -78,        1, (not associated) ,
2A:21:95:13:CE:4B, 2022-08-11 23:19:26, 2022-08-11 23:19:26, -82,        1, (not associated) ,
B6:14:CF:80:00:80, 2022-08-11 23:19:34, 2022-08-11 23:19:34, -79,        2, (not associated) ,
DA:A1:19:1A:B9:A4, 2022-08-11 23:19:37, 2022-08-11 23:19:37, -79,        1, (not associated) ,
9E:4C:39:6F:A9:8E, 2022-08-11 23:19:49, 2022-08-11 23:19:49, -82,        2, (not associated) ,
52:C8:13:54:5C:44, 2022-08-11 23:19:49, 2022-08-11 23:19:49, -81,        1, (not associated) ,
16:97:A3:6D:37:92, 2022-08-11 23:19:46, 2022-08-11 23:19:46, -80,        2, (not associated) ,
3E:33:D6:BA:25:5E, 2022-08-11 23:19:49, 2022-08-11 23:19:49, -78,        2, (not associated) ,
CA:4A:A2:75:FD:C6, 2022-08-11 23:19:45, 2022-08-11 23:19:45, -77,        1, (not associated) ,
52:22:BD:57:08:35, 2022-08-11 23:19:49, 2022-08-11 23:19:49, -75,        1, (not associated) ,
3A:42:39:ED:4E:D9, 2022-08-11 23:19:59, 2022-08-11 23:19:59, -84,        2, (not associated) ,
FA:B1:69:A4:91:C8, 2022-08-11 23:19:53, 2022-08-11 23:19:57, -83,        6, 12:C2:5A:16:B3:C0,
FA:A9:D4:57:49:72, 2022-08-11 23:19:59, 2022-08-11 23:19:59, -78,        1, (not associated) ,
EE:1C:C0:65:2D:B6, 2022-08-11 23:19:59, 2022-08-11 23:19:59, -78,        2, (not associated) ,
06:21:80:67:33:10, 2022-08-11 23:20:12, 2022-08-11 23:20:12, -81,        2, (not associated) ,
5E:86:9C:BE:31:C7, 2022-08-11 23:20:22, 2022-08-11 23:20:22, -79,        3, (not associated) ,
EE:EE:DC:04:9B:B6, 2022-08-11 23:20:38, 2022-08-11 23:20:38, -78,        2, (not associated) ,
EE:F0:AB:8C:CF:8A, 2022-08-11 23:20:49, 2022-08-11 23:20:49, -77,        2, (not associated) ,
8E:57:CF:5B:9A:20, 2022-08-11 23:20:46, 2022-08-11 23:20:46, -76,        1, (not associated) ,
32:FB:97:9A:D3:C1, 2022-08-11 23:21:13, 2022-08-11 23:21:13, -82,        2, (not associated) ,
26:7A:95:BD:5C:32, 2022-08-11 23:21:10, 2022-08-11 23:21:10, -80,        2, (not associated) ,
96:12:00:F6:3E:F6, 2022-08-11 23:21:12, 2022-08-11 23:21:13, -76,        3, (not associated) ,
B6:12:EF:F3:51:7A, 2022-08-11 23:21:23, 2022-08-11 23:21:23, -86,        1, (not associated) ,
7E:29:1C:55:86:94, 2022-08-11 23:21:21, 2022-08-11 23:21:21, -82,        2, (not associated) ,
86:67:AC:75:3C:47, 2022-08-11 23:21:26, 2022-08-11 23:21:26, -80,        1, (not associated) ,
C6:16:C6:90:19:9A, 2022-08-11 23:21:23, 2022-08-11 23:21:23, -79,        1, (not associated) ,
3E:4B:30:66:DF:6A, 2022-08-11 23:21:26, 2022-08-11 23:21:26, -76,        2, (not associated) ,
42:0E:A0:B5:8B:BF, 2022-08-11 23:21:33, 2022-08-11 23:21:33, -81,        2, (not associated) ,
66:CC:26:6C:17:CD, 2022-08-11 23:21:35, 2022-08-11 23:21:35, -78,        2, (not associated) ,
8E:86:F2:78:8C:F4, 2022-08-11 23:21:46, 2022-08-11 23:21:46, -76,        1, (not associated) ,
62:7F:1A:09:83:81, 2022-08-11 23:21:47, 2022-08-11 23:21:47, -76,        1, (not associated) ,
AA:9E:FF:3C:B8:13, 2022-08-11 23:22:01, 2022-08-11 23:22:01, -81,        1, (not associated) ,
AE:25:62:92:B5:CC, 2022-08-11 23:21:58, 2022-08-11 23:21:58, -79,        1, (not associated) ,
12:DB:98:E1:40:BD, 2022-08-11 23:21:58, 2022-08-11 23:21:58, -79,        1, (not associated) ,
A6:4E:BF:62:68:22, 2022-08-11 23:22:13, 2022-08-11 23:22:14, -80,        3, (not associated) ,
EA:C6:A5:C5:A9:B4, 2022-08-11 23:22:11, 2022-08-11 23:22:11, -78,        1, (not associated) ,
DA:A1:19:0D:75:29, 2022-08-11 23:22:21, 2022-08-11 23:22:21, -81,        1, (not associated) ,
82:B7:1D:38:39:5D, 2022-08-11 23:22:45, 2022-08-11 23:22:45, -80,        1, (not associated) ,
76:67:45:7F:EC:E2, 2022-08-11 23:22:48, 2022-08-11 23:22:48, -77,        4, (not associated) ,
FE:DF:89:1B:E3:71, 2022-08-11 23:22:58, 2022-08-11 23:22:58, -82,        1, (not associated) ,
12:F0:88:6F:8F:A7, 2022-08-11 23:22:57, 2022-08-11 23:22:57, -81,        1, (not associated) ,
C2:4C:6A:CF:2A:FA, 2022-08-11 23:23:02, 2022-08-11 23:23:02, -80,        1, (not associated) ,
CE:0C:6D:13:DD:C6, 2022-08-11 23:22:59, 2022-08-11 23:22:59, -76,        2, (not associated) ,
9E:DB:B1:BC:50:AB, 2022-08-11 23:23:10, 2022-08-11 23:23:10, -78,        1, (not associated) ,
22:DB:63:57:8F:8F, 2022-08-11 23:23:09, 2022-08-11 23:23:09, -72,        2, (not associated) ,
06:31:7D:63:3D:E1, 2022-08-11 23:23:21, 2022-08-11 23:23:21, -80,        2, (not associated) ,
EE:B8:B9:67:93:7B, 2022-08-11 23:23:38, 2022-08-11 23:23:38, -84,        1, (not associated) ,
B2:69:F6:15:3E:A7, 2022-08-11 23:23:34, 2022-08-11 23:23:34, -81,        1, (not associated) ,
B2:C1:8C:B1:11:23, 2022-08-11 23:23:36, 2022-08-11 23:23:37, -81,        3, (not associated) ,
3E:00:AF:0B:F8:90, 2022-08-11 23:23:37, 2022-08-11 23:23:37, -79,        2, (not associated) ,
CA:18:2C:FE:FE:B9, 2022-08-11 23:23:38, 2022-08-11 23:23:38, -76,        1, (not associated) ,
56:69:63:BF:35:3A, 2022-08-11 23:23:37, 2022-08-11 23:23:37, -75,        1, (not associated) ,
C6:F1:57:FA:81:13, 2022-08-11 23:23:48, 2022-08-11 23:23:48, -82,        1, (not associated) ,
3E:67:5E:D4:23:95, 2022-08-11 23:23:47, 2022-08-11 23:23:47, -80,        2, (not associated) ,
4E:1D:D9:00:EA:9E, 2022-08-11 23:23:59, 2022-08-11 23:23:59, -81,        1, (not associated) ,
9E:CA:E3:43:43:D1, 2022-08-11 23:24:00, 2022-08-11 23:24:00, -80,        1, (not associated) ,
46:F6:BA:31:20:19, 2022-08-11 23:24:01, 2022-08-11 23:24:01, -77,        2, (not associated) ,
42:62:00:56:7D:D1, 2022-08-11 23:24:01, 2022-08-11 23:24:01, -76,        2, (not associated) ,
E2:CF:1C:00:B1:F4, 2022-08-11 23:24:09, 2022-08-11 23:24:09, -80,        1, (not associated) ,
AE:79:66:A8:F5:0A, 2022-08-11 23:24:11, 2022-08-11 23:24:11, -79,        1, (not associated) ,
2E:71:0A:A0:1B:76, 2022-08-11 23:24:25, 2022-08-11 23:24:25, -81,        1, (not associated) ,
A2:92:A8:88:84:D2, 2022-08-11 23:24:23, 2022-08-11 23:24:23, -76,        1, (not associated) ,
96:72:58:83:63:7F, 2022-08-11 23:24:38, 2022-08-11 23:24:38, -84,        1, (not associated) ,
CA:E0:96:A2:93:2C, 2022-08-11 23:24:36, 2022-08-11 23:24:36, -81,        1, (not associated) ,
66:A9:E6:6F:FE:49, 2022-08-11 23:24:35, 2022-08-11 23:24:35, -79,        1, (not associated) ,
9A:62:E8:2A:B3:3D, 2022-08-11 23:24:37, 2022-08-11 23:24:37, -79,        1, (not associated) ,
CA:44:B8:35:D4:2E, 2022-08-11 23:25:01, 2022-08-11 23:25:01, -84,        1, (not associated) ,
12:0E:2E:CF:DC:6E, 2022-08-11 23:25:00, 2022-08-11 23:25:00, -79,        1, (not associated) ,
F6:45:38:7C:B0:6E, 2022-08-11 23:25:01, 2022-08-11 23:25:01, -79,        1, (not associated) ,
02:02:EF:16:2B:AE, 2022-08-11 23:25:02, 2022-08-11 23:25:02, -77,        1, (not associated) ,
5A:8F:88:AF:DF:3A, 2022-08-11 23:25:13, 2022-08-11 23:25:13, -82,        1, (not associated) ,
82:A2:12:6A:37:1A, 2022-08-11 23:25:10, 2022-08-11 23:25:10, -78,        2, (not associated) ,
7E:4B:62:5D:A9:D7, 2022-08-11 23:25:26, 2022-08-11 23:25:26, -80,        1, (not associated) ,
AE:0F:17:F7:5A:38, 2022-08-11 23:25:37, 2022-08-11 23:25:38, -83,        2, (not associated) ,
56:76:6C:18:A3:44, 2022-08-11 23:25:37, 2022-08-11 23:25:37, -81,        2, (not associated) ,
52:D3:07:59:75:0C, 2022-08-11 23:25:37, 2022-08-11 23:25:37, -79,        1, (not associated) ,
76:C2:93:DB:BA:56, 2022-08-11 23:25:34, 2022-08-11 23:25:34, -77,        1, (not associated) ,
DA:F8:22:E9:D1:C8, 2022-08-11 23:25:34, 2022-08-11 23:25:34, -76,        2, (not associated) ,
BA:64:CF:A4:60:95, 2022-08-11 23:25:34, 2022-08-11 23:25:34, -75,        1, (not associated) ,
D6:95:72:F2:62:26, 2022-08-11 23:25:50, 2022-08-11 23:25:50, -82,        1, (not associated) ,
2A:A8:FC:0C:69:78, 2022-08-11 23:25:46, 2022-08-11 23:25:46, -78,        2, (not associated) ,
B2:1F:14:3A:5B:89, 2022-08-11 23:25:47, 2022-08-11 23:25:47, -78,        1, (not associated) ,
62:1E:E0:3D:58:78, 2022-08-11 23:25:46, 2022-08-11 23:25:46, -77,        1, (not associated) ,
66:0D:48:7F:66:89, 2022-08-11 23:25:50, 2022-08-11 23:25:50, -77,        2, (not associated) ,
AE:3C:2A:FE:9D:CF, 2022-08-11 23:25:58, 2022-08-11 23:25:58, -78,        1, (not associated) ,
22:E7:F7:78:24:F8, 2022-08-11 23:26:01, 2022-08-11 23:26:01, -76,        2, (not associated) ,
EA:6E:A6:5F:CF:54, 2022-08-11 23:26:12, 2022-08-11 23:26:12, -80,        2, (not associated) ,
42:23:A0:84:C6:49, 2022-08-11 23:26:09, 2022-08-11 23:26:09, -78,        1, (not associated) ,
B2:36:C9:01:79:66, 2022-08-11 23:26:12, 2022-08-11 23:26:12, -75,        1, (not associated) ,
EA:DD:17:56:54:AA, 2022-08-11 22:55:46, 2022-08-11 23:26:26, -81,       21, 80:8F:E8:0E:EB:A1,INTELBRAS
66:5B:AC:6B:AB:15, 2022-08-11 23:26:23, 2022-08-11 23:26:23, -80,        2, (not associated) ,
AA:64:7E:C0:DE:86, 2022-08-11 23:26:26, 2022-08-11 23:26:26, -78,        2, (not associated) ,
2A:AC:4A:AF:D8:96, 2022-08-11 23:26:26, 2022-08-11 23:26:26, -76,        1, (not associated) ,
CA:08:5A:B9:8D:91, 2022-08-11 23:26:38, 2022-08-11 23:26:38, -82,        3, (not associated) ,
EA:0F:4E:7D:69:67, 2022-08-11 23:26:35, 2022-08-11 23:26:35, -79,        1, (not associated) ,
8A:EA:92:9D:44:F4, 2022-08-11 23:26:49, 2022-08-11 23:26:50, -79,        3, (not associated) ,
6E:BB:78:CB:5A:B8, 2022-08-11 23:26:48, 2022-08-11 23:26:48, -76,        2, (not associated) ,
EE:CD:D0:DB:DE:2C, 2022-08-11 23:26:58, 2022-08-11 23:26:58, -79,        1, (not associated) ,
4E:F4:44:97:39:20, 2022-08-11 23:27:02, 2022-08-11 23:27:02, -76,        1, (not associated) ,
62:AB:67:7A:76:F5, 2022-08-11 23:27:10, 2022-08-11 23:27:10, -82,        2, (not associated) ,
8E:24:B7:A7:3E:AD, 2022-08-11 23:27:12, 2022-08-11 23:27:13, -80,        4, (not associated) ,
02:0E:BD:B9:84:33, 2022-08-11 23:27:21, 2022-08-11 23:27:21, -81,        2, (not associated) ,
66:D4:A1:47:97:E1, 2022-08-11 23:27:23, 2022-08-11 23:27:23, -75,        1, (not associated) ,
A6:4A:DC:D8:02:72, 2022-08-11 23:27:34, 2022-08-11 23:27:35, -80,        2, (not associated) ,
9E:1D:8B:FE:F2:B4, 2022-08-11 23:27:47, 2022-08-11 23:27:47, -79,        1, (not associated) ,
0A:28:0C:5A:06:C8, 2022-08-11 23:27:50, 2022-08-11 23:27:50, -79,        2, (not associated) ,
86:DE:D0:58:DC:34, 2022-08-11 23:28:01, 2022-08-11 23:28:01, -82,        1, (not associated) ,
2E:E1:94:F5:D0:9D, 2022-08-11 23:28:02, 2022-08-11 23:28:02, -77,        3, (not associated) ,
AE:90:42:37:4E:9F, 2022-08-11 23:28:12, 2022-08-11 23:28:12, -81,        2, (not associated) ,
